Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-5709.377	-5882.759	173.3824	1.05632	5.931471
6	-5712.872	-5884.862	171.9904	1.016057	6.709237
12	-5717.712	-5890.358	172.6464	1.038295	6.341932
18	-5709.404	-5882.45	173.046	1.023588	6.132722
24	-5713.283	-5889.494	176.2105	1.180571	4.293734
30	-5720.288	-5895.233	174.9451	1.210899	4.986015
36	-5711.466	-5887.336	175.8704	1.137717	4.509794
42	-5718.492	-5892.535	174.0433	1.137717	5.524821
48	-5718.741	-5892.014	173.2729	1.03587	6.002432
54	-5721.016	-5894.294	173.2784	1.164361	5.929296
60	-5722.139	-5895.724	173.5851	1.015901	5.842826
66	-5714.731	-5886.962	172.2316	0.9855779	6.595291
72	-5711.825	-5883.867	172.0417	0.9855779	6.697979
78	-5710.636	-5885.194	174.5578	1.161553	5.228045
84	-5720.413	-5896.498	176.0846	1.313872	4.289546
90	-5713.824	-5888.514	174.6909	1.106671	5.184793
96	-5714.321	-5888.961	174.64	1.157585	5.184793
102	-5718.021	-5893.111	175.0901	1.221957	4.899222
108	-5726.469	-5901.091	174.6215	1.132646	5.208839
114	-5718.809	-5891.518	172.7093	1.022737	6.316255
120	-5719.562	-5892.43	172.8675	1.054759	6.212872
126	-5726.794	-5900.165	173.3713	0.9702239	5.984511
132	-5715.55	-5888.016	172.4665	0.9722012	6.475347
138	-5724.711	-5898.294	173.583	1.008666	5.847899
144	-5729.98	-5901.066	171.0863	0.9456455	7.234139
150	-5731.302	-5902.688	171.3868	0.9620148	7.063799
156	-5717.169	-5891.037	173.8681	1.18373	5.595826
162	-5729.092	-5903.889	174.7977	1.083313	5.13857
168	-5730.491	-5903.428	172.9369	1.083354	6.15957
174	-5724.975	-5898.303	173.3279	1.072367	5.952491
180	-5728.547	-5901.439	172.8917	1.045	6.205026
186	-5739.693	-5911.942	172.2493	0.9865478	6.585179
192	-5714.892	-5888.067	173.1743	1.03913	6.054383
198	-5718.271	-5891.911	173.6403	1.083238	5.775784
204	-5728.105	-5902.514	174.4087	1.072448	5.359565
210	-5723.641	-5897.631	173.9896	1.142646	5.55164
216	-5707.876	-5881.95	174.0741	1.058123	5.55164
222	-5706.798	-5880.519	173.7211	1.111869	5.715829
228	-5714.166	-5889.69	175.5241	1.095345	4.727683
234	-5717.926	-5892.831	174.905	1.095345	5.072448
240	-5715.351	-5890.476	175.1252	1.261571	4.8576
246	-5715.115	-5889.905	174.7897	1.267764	5.040766
252	-5710.593	-5884.33	173.7372	1.136483	5.693517
258	-5716.167	-5892.053	175.8858	1.295112	4.412445
264	-5723.595	-5898.115	174.5207	1.104478	5.280084
270	-5723.82	-5897.896	174.0762	1.104478	5.525031
276	-5739.971	-5914.69	174.7196	1.035404	5.208356
282	-5737.867	-5911.626	173.7589	1.147959	5.675345
288	-5729.168	-5902.69	173.5219	1.035136	5.866875
294	-5717.902	-5892.29	174.3875	1.081816	5.366107
300	-5724.006	-5899.127	175.1208	1.153201	4.920405
306	-5721.876	-5896.236	174.3597	1.055036	5.396206
312	-5717.869	-5891.908	174.0397	1.213579	5.485071
318	-5708.364	-5882.297	173.9332	1.06999	5.622526
324	-5711.664	-5885.149	173.4848	1.097905	5.852804
330	-5710.341	-5883.106	172.7649	1.036583	6.278563
336	-5718.842	-5891.115	172.2731	1.035	6.546112
342	-5716.258	-5888.698	172.4403	0.9979495	6.475615
348	-5711.567	-5884.732	173.1651	1.052822	6.051955
354	-5717.207	-5892.633	175.4254	1.202418	4.723002
360	-5721.187	-5897.573	176.3862	1.202418	4.181766
366	-5715.49	-5889.581	174.0904	1.133149	5.501444
372	-5716.074	-5890.212	174.1379	1.112905	5.486465
378	-5711.744	-5885.144	173.4002	1.132269	5.880301
384	-5710.18	-5883.208	173.028	1.027089	6.140605
390	-5713.645	-5886.517	172.8721	1.086061	6.193394
396	-5709.141	-5883.49	174.3488	1.17398	5.336638
402	-5704.809	-5879.887	175.0784	1.197915	4.919104
408	-5712.57	-5887.905	175.3353	1.239639	4.752564
414	-5712.289	-5886.599	174.3106	1.266554	5.306619
420	-5723.108	-5896.477	173.3699	1.182131	5.86959
426	-5726.512	-5899.606	173.0941	1.075325	6.07837
432	-5717.43	-5889.893	172.4635	1.023215	6.449322
438	-5719.297	-5891.37	172.0728	1.074746	6.632938
